"Venue","Year","DOI","PP","Fig","Type","Notes","Legend","LegendBorder","LegendInside","RotatedXLabels","NonZeroBased","WasteSpace","HeavyGrid","HeavyBackground","SimilarColors","PatternFill","Raster","GridDistinctRanges","Overplotting","DoubleScale","Unlabeled","Deformed","3D","MissingAxesRef","Mislabeled","TooMuchPrecision","Shadow","Cropped","InterruptedScale","SilentLog","AxisRange","TooManyCats","WrappedXLabs","OverlappedLabels","ColorsUncoded"
"ESEM",2017,"10.1109/ESEM.2017.51",NA,"4","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ESEM",2017,"10.1109/ESEM.2017.51",NA,"5","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ESEM",2017,"10.1109/ESEM.2017.53",NA,"5","Bar, Staked diverging","Missing reference midline",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0
"ESEM",2017,"10.1109/ESEM.2017.54",NA,"1","heatmap",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ESEM",2017,"10.1109/ESEM.2017.55",NA,"2","Bar","histogram",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ESEM",2017,"10.1109/ESEM.2017.55",NA,"3","Bar","histogram",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ESEM",2017,"10.1109/ESEM.2017.55",NA,"4","Bar","histogram",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ESEM",2017,"10.1109/ESEM.2017.55",NA,"5","Bar",NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ESEM",2017,"10.1109/ESEM.2017.55",NA,"6","Bar",NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ESEM",2017,"10.1109/ESEM.2017.56",NA,"3","Line","distribution of categorical, not ordered, dot / dumbell would be better",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ESEM",2017,"10.1109/ESEM.2017.56",NA,"4","Box",NA,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0
"ESEM",2017,"10.1109/ESEM.2017.57",NA,"1","Dot","scatter plot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ESEM",2017,"10.1109/ESEM.2017.57",NA,"2","heatmap, Hexbin",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ESEM",2017,"10.1109/ESEM.2017.57",NA,"3","Bar",NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ESEM",2017,"10.1109/ESEM.2017.57",NA,"4","Bar","overlapping labels",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ESEM",2017,"10.1109/ESEM.2017.57",NA,"5","Dot","scatter plot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ESEM",2017,"10.1109/ESEM.2017.57",NA,"6","Dot","scatter plot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ESEM",2017,"10.1109/ESEM.2017.58",NA,"1","Bar","grouped bars, 4 cat",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ESEM",2017,"10.1109/ESEM.2017.58",NA,"2","Bar","grouped bars, 4 cat",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ESEM",2017,"10.1109/ESEM.2017.58",NA,"3","Bar",NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ESEM",2017,"10.1109/ESEM.2017.58",NA,"4","Bar",NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ESEM",2017,"10.1109/ESEM.2017.58",NA,"7","Bar","grouped bars, 4 cat",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ESEM",2017,"10.1109/ESEM.2017.58",NA,"8","Bar","grouped bars, 4 cat",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ESEM",2017,"10.1109/ESEM.2017.58",NA,"9","Bar","grouped bars, 3 cat",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ESEM",2017,"10.1109/ESEM.2017.58",NA,"10","Bar","grouped bars, 3 cat",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ESEM",2017,"10.1109/ESEM.2017.59",NA,"1","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ESEM",2017,"10.1109/ESEM.2017.59",NA,"2","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ESEM",2017,"10.1109/ESEM.2017.52",NA,"2","Bar",NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ESEM",2017,"10.1109/ESEM.2017.60",NA,"3","Bar",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ESEM",2017,"10.1109/ESEM.2017.60",NA,"4","Bar",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ESEM",2017,"10.1109/ESEM.2017.60",NA,"5","Bar",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ESEM",2017,"10.1109/ESEM.2017.61",NA,"0",NA,"No figures in paper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ESEM",2017,"10.1109/ESEM.2017.62",NA,"1","Box",NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ESEM",2017,"10.1109/ESEM.2017.62",NA,"2","Bar","Shadow casts",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,0,0,0
"ESEM",2017,"10.1109/ESEM.2017.69",NA,"2","Box",NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ESEM",2017,"10.1109/ESEM.2017.69",NA,"3","Box",NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ESEM",2017,"10.1109/ESEM.2017.63",3,"1","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ESEM",2017,"10.1109/ESEM.2017.64",2,"1","Line",NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ESEM",2017,"10.1109/ESEM.2017.65",2,"1","Bar",NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ESEM",2017,"10.1109/ESEM.2017.65",NA,"2","Bar",NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ESEM",2017,"10.1109/ESEM.2017.65",NA,"3","Bar",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ESEM",2017,"10.1109/ESEM.2017.65",NA,"4","Pie","10 cats, different order, no %",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ESEM",2017,"10.1109/ESEM.2017.66",2,"1","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ESEM",2017,"10.1109/ESEM.2017.67",2,"0",NA,"No figure in paper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ESEM",2017,"10.1109/ESEM.2017.68",2,"1","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00073",NA,"1","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00073",NA,"2","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00073",NA,"3","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00073",NA,"4","Code","Rules",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00073",NA,"5","Code","Rules",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00073",NA,"6","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00073",NA,"7","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00074",NA,"1","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00074",NA,"2","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00075",NA,"1","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00075",NA,"2","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00075",NA,"3","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00075",NA,"4","Box",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00075",NA,"5","Bar, Stacked, PartWhole",NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00075",NA,"4","Box",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00075",NA,"6","Box",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00075",NA,"7","Box",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00075",NA,"8","Box",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00075",NA,"9","Box",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00076",NA,"1","Line",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00076",NA,"2","Box",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00076",NA,"3","Line","Time series",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00076",NA,"4","Line","Time series",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00077",NA,"1","Table",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00077",NA,"2","Bar",NA,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00077",NA,"3","Bar",NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00077",NA,"4","Bar",NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00077",NA,"5","Bar",NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00078",NA,"1","Line","time",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00078",NA,"2","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00078",NA,"3","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00079",NA,"0",NA,"No figure in paper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00080",NA,"1","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00080",NA,"2","Code",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00080",NA,"3","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00080",NA,"4","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00080",NA,"5","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00080",NA,"6",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00080",NA,"7","Line","grid, not sure about diff in Y scales",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00080",NA,"8","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00080",NA,"9","Code",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00081",NA,"1","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00081",NA,"2","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00081",NA,"3","Code",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00081",NA,"4","Code",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00081",NA,"5","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00081",NA,"6","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00081",NA,"7","Line","7 categories",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00081",NA,"8","Line","7 categories",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00081",NA,"9","Line","7 categories",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00081",NA,"10","Dot","scatter",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00081",NA,"11","Code",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00081",NA,"12","Code",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00081",NA,"13","Code",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00081",NA,"14","Code",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00082",NA,"1a","Code",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00082",NA,"1b","Table",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00082",NA,"2","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00082",NA,"3","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00082",NA,"4","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00082",NA,"5","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00082",NA,"6","Line",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00082",NA,"7","Line","Time series, 4 cats",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00082",NA,"8","bar","histogram",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00083",NA,"1","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00083",NA,"2","Code",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00083",NA,"2","Code",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00083",NA,"4","Lines","Time series",1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00084",NA,"1","Code",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00084",NA,"2","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00084",NA,"3","Code",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00084",NA,"4","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00084",NA,"5","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00084",NA,"6","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00085",NA,"1","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00085",NA,"2","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00085",NA,"3","Graph",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00085",NA,"4","Dot","scatter",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00085",NA,"5","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00085",NA,"6","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00085",NA,"7","Line,Dot","cdf",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00085",NA,"8","Line,Dot",NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00086",NA,"1","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00086",NA,"2","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00086",NA,"3","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00086",NA,"4","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00086",NA,"5","Bar",NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00087",NA,"1","Bar",NA,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00087",NA,"2","heatmap",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00087",NA,"3","heatmap",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00088",NA,"1","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00088",NA,"2","Code",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00088",NA,"3","Schema",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
"ICSE",2019,"10.1109/ICSE.2019.00088",NA,"4","Box",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
